Entity,Year,gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income
Poland,2010,479834000000.0,12613.011,809.1994019,6.41223288,9.640000343,High income,12740.0
Pre-demographic dividend,2010,1037780000000.0,1417.981075,56.1793477,3.916685339,5.346407816,,
Puerto Rico,2010,98381300000.0,26435.74879,,,16.10000038,High income,16920.0
"Korea, Dem. People's Rep.",2010,,,,,2.707999945,,
Portugal,2010,238113000000.0,22520.64231,2259.303711,10.03250504,10.77000046,High income,23030.0
Paraguay,2010,27237782850.0,4359.428415,237.3345795,5.47032022,4.570000172,Upper middle income,4070.0
West Bank and Gaza,2010,9681500000.0,2557.075624,,,21.42000008,Lower middle income,2510.0
Pacific island small states,2010,6566818383.0,2965.360892,170.1078493,5.588142137,3.109463791,,
Post-demographic dividend,2010,42641900000000.0,39671.86667,4742.600061,11.90762341,8.289490794,,
French Polynesia,2010,,,,,12.19799995,High income,
Qatar,2010,125122000000.0,67403.08768,1206.003052,1.87017775,0.449999988,High income,63620.0
Romania,2010,166309000000.0,8214.076893,472.2075195,5.76614237,6.960000038,Upper middle income,8640.0
Russian Federation,2010,1524920000000.0,10674.99578,566.0908814,4.97111845,7.369999886,Upper middle income,9980.0
Rwanda,2010,6121234529.0,609.724917,49.31543732,8.05313301,1.077999949,Low income,600.0
South Asia,2010,2060780000000.0,1257.499508,41.42784203,3.25328983,4.844416491,,
Saudi Arabia,2010,528207000000.0,19262.5476,702.6710815,3.647856,5.550000191,High income,18750.0
Sudan,2010,58962978034.0,1338.443724,93.45315552,5.05810213,15.19799995,Low income,1320.0
Senegal,2010,16121314671.0,1271.583281,51.21483612,4.02764177,10.26399994,Lower middle income,1330.0
Singapore,2010,239809000000.0,47236.96023,1496.776001,3.20265365,4.119999886,High income,44930.0
Solomon Islands,2010,846797693.6,1604.20583,134.5846558,8.38949013,1.577999949,Lower middle income,1470.0
Sierra Leone,2010,2578026297.0,401.8348761,43.97432327,10.94338036,4.170000076,Low income,420.0
El Salvador,2010,18447920000.0,2983.228806,245.7085877,8.23629189,4.889999866,Lower middle income,2880.0
San Marino,2010,1881214371.0,60254.7763,3983.750977,6.61328411,,High income,
Somalia,2010,,,,,18.95800018,Low income,
Serbia,2010,41819468692.0,5735.422857,545.3338013,9.52071667,19.21999931,Upper middle income,6220.0
Sub-Saharan Africa (excluding high income),2010,1437690000000.0,1654.54129,88.51586966,5.52049061,6.003786554,,
South Sudan,2010,14602072411.0,1535.706892,,,12.17700005,Low income,
Sub-Saharan Africa,2010,1438660000000.0,1655.486199,88.56085801,5.520018467,6.003786554,,
Small states,2010,393562000000.0,11168.49083,492.6259873,4.248852206,10.8600798,,
Sao Tome and Principe,2010,196652514.3,1090.260763,74.93682098,6.84464884,14.60499954,Lower middle income,1130.0
Suriname,2010,4368398048.0,8255.874872,415.2991028,5.03042459,7.150000095,Upper middle income,7620.0
Slovakia,2010,90801178162.0,16841.76774,1296.542847,7.73118067,14.38000011,High income,
Slovenia,2010,48208240226.0,23532.48085,2017.146606,8.56503296,7.239999771,High income,24620.0
Sweden,2010,495813000000.0,52869.04429,4416.145508,8.31963825,8.609999657,High income,54630.0
Eswatini,2010,4438778424.0,4168.489403,358.1239014,8.59125805,26.40600014,Lower middle income,3460.0
Sint Maarten (Dutch part),2010,,,,,,High income,
Seychelles,2010,969936525.3,10804.68447,513.2280273,4.82908678,,High income,10220.0
Syrian Arab Republic,2010,252518000000.0,11820.60778,92.73750305,3.27644157,8.609999657,Low income,
Turks and Caicos Islands,2010,686787810.0,21029.69594,,,,High income,
Chad,2010,10668102735.0,892.5688697,36.32339096,4.06023169,0.963999987,Low income,910.0
East Asia & Pacific (IDA & IBRD countries),2010,7847740000000.0,4042.35625,159.0671297,4.01401925,4.166124243,,
Europe & Central Asia (IDA & IBRD countries),2010,3659630000000.0,8309.822043,456.5235355,5.361095285,8.563194036,,
Togo,2010,3429461495.0,534.0447826,32.09547043,4.45492935,2.431999922,Low income,560.0
Thailand,2010,341105000000.0,5076.339872,172.0929718,3.39009833,0.620000005,Upper middle income,4580.0
Tajikistan,2010,5642178580.0,749.5524123,42.9864502,5.73543406,10.89000034,Lower middle income,920.0
Turkmenistan,2010,22583157895.0,4439.202128,221.7984467,4.9963603,4.0,Upper middle income,4070.0
Latin America & the Caribbean (IDA & IBRD countries),2010,5159150000000.0,8991.181896,649.7540235,7.216293268,6.834902795,,
Timor-Leste,2010,881827800.0,806.4143493,52.1896553,6.47058773,3.299999952,Lower middle income,2850.0
Middle East & North Africa (IDA & IBRD countries),2010,1569840000000.0,4771.680193,225.5398673,5.111996455,10.68316195,,
Tonga,2010,366840012.4,3527.952342,177.9689484,4.98202562,1.736999989,Upper middle income,3370.0
South Asia (IDA & IBRD),2010,2060780000000.0,1257.499508,41.42784203,3.25328983,4.844416491,,
Sub-Saharan Africa (IDA & IBRD countries),2010,1438660000000.0,1655.486199,88.56085801,5.520018467,6.003786554,,
Trinidad and Tobago,2010,22157948396.0,16683.39306,861.5105591,5.08042908,4.03000021,High income,16460.0
Tunisia,2010,46206331261.0,4344.64192,243.7140198,5.88395596,13.05000019,Lower middle income,4130.0
Turkey,2010,776993000000.0,10742.77498,539.3271484,5.02053452,10.65999985,Upper middle income,10490.0
Tuvalu,2010,31823518.62,3024.761774,500.0559692,16.88332939,,Upper middle income,4400.0
Tanzania,2010,32014249841.0,743.4036639,37.53247833,5.22392178,2.986000061,Lower middle income,720.0
Uganda,2010,26673441667.0,822.5393725,51.82595825,6.80890226,3.585999966,Low income,680.0
Ukraine,2010,141210000000.0,3078.429982,202.3408661,6.8122654,8.100000381,Lower middle income,2980.0
Upper middle income,2010,14840800000000.0,6324.49586,340.0767309,5.42109993,5.678203215,,
Uruguay,2010,40284481652.0,11992.02377,1030.621704,7.91117096,7.159999847,High income,10440.0
United States,2010,14992100000000.0,48466.6576,7888.352051,16.25922203,9.630000114,High income,48990.0
Uzbekistan,2010,49765676402.0,1742.349256,85.44557953,5.22166872,5.400000095,Lower middle income,1390.0
Saint Vincent and the Grenadines,2010,681225925.9,6292.498854,286.3549805,4.55129242,19.04999924,Upper middle income,6090.0
"Venezuela, RB",2010,393192000000.0,13825.35712,945.9151001,6.831038,7.110000134,,11810.0
British Virgin Islands,2010,,,,,,High income,
Virgin Islands (U.S.),2010,4324000000.0,39905.12842,,,11.73400021,High income,
Vietnam,2010,115932000000.0,1317.890646,78.63555908,4.69927359,1.110000014,Lower middle income,1250.0
Vanuatu,2010,670713208.1,2839.40634,100.1354828,3.52656102,1.850000024,Lower middle income,2600.0
World,2010,66500500000000.0,9607.323568,911.889144,9.492586039,5.902055506,,
Samoa,2010,663155955.0,3566.42836,192.7679138,5.29189062,5.728000164,Lower middle income,3240.0
Kosovo,2010,5344014318.0,3009.559334,,,,Upper middle income,3420.0
Yemen,2010,30906749533.0,1334.784902,68.86593628,5.15933132,12.83100033,Low income,1200.0
South Africa,2010,417365000000.0,8148.961202,635.0941162,8.66596985,24.68000031,Upper middle income,6190.0
Zambia,2010,20265559484.0,1489.459087,55.3928299,3.71929598,13.18999958,Lower middle income,1340.0
Zimbabwe,2010,12041655200.0,948.331481,99.34855652,10.47583866,5.209000111,Lower middle income,630.0
Aruba,2011,2549720670.0,24985.01392,,,,High income,22450.0
Africa Eastern and Southern,2011,943378000000.0,1770.73623,118.2692096,6.7927764,6.748081474,,
Afghanistan,2011,17805113119.0,591.1900302,50.85347366,8.56190681,11.0539999,Low income,530.0
Africa Western and Central,2011,670963000000.0,1862.308267,68.6783828,3.550731418,4.548376153,,
Angola,2011,111790000000.0,4615.468219,122.1072311,2.64560795,7.360000134,Lower middle income,3410.0
Albania,2011,12890764531.0,4437.142612,211.0755158,4.79534149,13.47999954,Upper middle income,4410.0
Andorra,2011,3629203786.0,43334.81141,2634.032715,6.08633614,,High income,
Arab World,2011,2501780000000.0,6888.979416,281.9464999,3.893077433,10.47667327,,
United Arab Emirates,2011,350666000000.0,39194.67224,1438.472168,3.67007303,2.302000046,High income,35030.0
Argentina,2011,530163000000.0,12848.8642,1208.391602,9.41821575,7.179999828,Upper middle income,10710.0
Armenia,2011,10142111334.0,3525.807198,330.5755615,9.37587833,18.44000053,Upper middle income,3530.0
American Samoa,2011,570000000.0,10223.29836,,,,Upper middle income,
Antigua and Barbuda,2011,1137637037.0,12746.63347,693.807251,5.44257212,,High income,12370.0
Australia,2011,1397910000000.0,62574.1457,5861.702637,8.54153824,5.079999924,High income,50320.0
Austria,2011,431685000000.0,51442.27625,5167.817871,10.02613258,4.559999943,High income,50700.0
Azerbaijan,2011,65951627200.0,7189.691229,176.4084778,2.44641805,5.420000076,Upper middle income,5460.0
Burundi,2011,2235820868.0,249.5779794,25.13240814,10.06997776,1.601999998,Low income,230.0
Belgium,2011,523330000000.0,47410.56693,4943.796875,10.39208412,7.139999866,High income,46490.0
Benin,2011,10693321954.0,1130.273251,34.99642563,3.09628272,2.650000095,Lower middle income,1090.0
Burkina Faso,2011,12080296644.0,751.1727704,34.91963577,4.6486845,3.785000086,Low income,680.0
Bangladesh,2011,128638000000.0,861.7621622,22.84561729,2.76118398,3.770999908,Lower middle income,890.0
Bulgaria,2011,57678241024.0,7849.165283,555.8641968,7.13881254,11.26000023,Upper middle income,7220.0
Bahrain,2011,28776595745.0,22514.20272,805.3147583,3.57691312,1.180999994,High income,18160.0
Bahamas,2011,10070450000.0,28005.9124,1491.041626,5.32418823,14.52000046,High income,28030.0
Bosnia and Herzegovina,2011,18644723854.0,5092.554723,467.0319214,9.17856026,27.57999992,Upper middle income,5010.0
Belarus,2011,61757788945.0,6527.173869,319.7537231,4.87438536,6.165999889,Upper middle income,6260.0
Belize,2011,1460797903.0,4423.496842,252.8253937,5.72256994,8.284000397,Lower middle income,4050.0
Bermuda,2011,6312691000.0,97774.16207,,,,High income,101610.0
Bolivia,2011,23963033431.0,2346.337844,121.3785858,5.17306805,2.25,Lower middle income,2000.0
Brazil,2011,2616160000000.0,13245.38737,1031.576172,7.78819466,6.920000076,Upper middle income,11080.0
Barbados,2011,4657500000.0,16458.35321,1135.5177,6.89933872,11.18999958,High income,15050.0
Brunei Darussalam,2011,18525319978.0,47055.96064,877.1575928,1.86409724,6.940999985,High income,35520.0
Bhutan,2011,1777101317.0,2563.261224,79.5575943,3.34921789,3.230000019,Lower middle income,2240.0
Botswana,2011,15351972361.0,7617.310041,440.0437012,5.77690315,18.41699982,Upper middle income,6610.0
Central African Republic,2011,2437982840.0,551.7497219,21.3735981,3.87377,5.614999771,Low income,530.0
Canada,2011,1793330000000.0,52223.69611,5400.11377,10.40052414,7.510000229,High income,47210.0
Central Europe and the Baltics,2011,1449340000000.0,13912.67053,906.6744133,6.523810154,9.788677852,,
Switzerland,2011,722038000000.0,91254.03476,9191.958984,10.0191288,4.400000095,High income,82280.0
Channel Islands,2011,,,,,7.467000008,High income,
Chile,2011,252252000000.0,14637.23344,991.2028809,6.7717886,7.340000153,High income,12340.0
China,2011,7551500000000.0,5614.352135,236.3749237,4.34274435,4.550000191,Upper middle income,5050.0
Cote d'Ivoire,2011,36693712825.0,1744.938897,74.29046631,4.39704227,7.125,Lower middle income,1130.0
Cameroon,2011,30630912185.0,1465.145788,56.44068146,4.01686049,3.964999914,Lower middle income,1350.0
"Congo, Dem. Rep.",2011,25839749199.0,387.082477,12.62923431,3.26267195,4.251999855,Low income,340.0
Congo,2011,15634897273.0,3557.55617,62.42331314,1.75237262,20.18400002,Lower middle income,2710.0
Colombia,2011,334944000000.0,7335.166934,497.3807068,6.78076839,10.10999966,Upper middle income,6310.0
Comoros,2011,1023086184.0,1447.945144,76.77274323,5.3021183,7.045000076,Lower middle income,1410.0
Cabo Verde,2011,1865915544.0,3740.374103,161.0337372,4.30527449,10.88300037,Lower middle income,3510.0
Costa Rica,2011,42762617082.0,9229.834517,749.6449585,8.1219759,10.14000034,Upper middle income,8090.0
Caribbean small states,2011,69668271733.0,9920.910105,505.7094494,5.095156487,10.49488698,,
Cuba,2011,68990000000.0,6139.718783,699.8342896,11.31298637,3.180000067,Upper middle income,5930.0
Curacao,2011,3038699609.0,20146.38641,,,,High income,
Cayman Islands,2011,4186223809.0,72329.66133,,,,High income,71050.0
Cyprus,2011,27565469098.0,32396.38574,2114.668945,6.44928503,7.860000134,High income,32550.0
Czechia,2011,229563000000.0,21871.26608,1516.55542,6.92782688,6.710000038,High income,19460.0
Germany,2011,3749310000000.0,46705.8958,5037.370117,10.77818966,5.820000172,High income,47320.0
Djibouti,2011,1239144502.0,1451.548081,68.77837372,3.3765645,26.88800049,Lower middle income,
Dominica,2011,501025925.9,7065.460372,376.9500732,5.33450365,,Upper middle income,6920.0
Denmark,2011,344003000000.0,61753.64713,6281.004395,10.15291023,7.769999981,High income,61990.0
Dominican Republic,2011,58029750746.0,5913.426649,335.0012817,5.66509867,6.090000153,Upper middle income,5540.0
Algeria,2011,200013000000.0,5455.679403,287.3861084,5.26748085,9.960000038,Lower middle income,4600.0
East Asia & Pacific (excluding high income),2011,9608210000000.0,4850.328366,198.8432319,4.135349047,4.098280451,,
Early-demographic dividend,2011,9651880000000.0,3270.243886,162.5369115,4.968782264,5.587833181,,
East Asia & Pacific,2011,19751900000000.0,8886.951909,586.596119,6.705528176,4.115552378,,
Europe & Central Asia (excluding high income),2011,3853330000000.0,9626.438555,466.3458665,4.865703491,7.802617823,,
Europe & Central Asia,2011,23314100000000.0,26191.55798,2371.4403,9.036039209,8.75663802,,
Ecuador,2011,79276664000.0,5200.555108,336.8609314,6.47737551,3.460000038,Upper middle income,4870.0
Egypt,2011,235990000000.0,2791.810766,125.2548676,4.35706949,11.85000038,Lower middle income,2560.0
Euro area,2011,13637400000000.0,40657.60014,4113.736057,10.09414422,10.11144178,,
Eritrea,2011,2065001626.0,642.5082588,33.53648758,5.21969032,5.520999908,Low income,600.0
Spain,2011,1480710000000.0,31677.90031,2909.117676,9.16859245,21.38999939,High income,31020.0
Estonia,2011,23213994093.0,17487.80478,1015.968262,5.7667613,12.32999992,High income,
Ethiopia,2011,31952763089.0,354.4795719,15.11117077,4.46897888,2.312000036,Low income,390.0
European Union,2011,15759500000000.0,35756.32903,3520.946708,9.825527719,9.840611672,,
Fragile and conflict affected situations,2011,1539480000000.0,2042.129223,96.13858832,4.537856357,5.342012127,,
Finland,2011,275604000000.0,51148.93164,4715.935059,9.22303009,7.78000021,High income,50260.0
Fiji,2011,3774530616.0,4371.447385,149.0231628,3.14293504,4.409999847,Upper middle income,3770.0
France,2011,2865160000000.0,43848.10605,4931.87793,11.18497658,8.81000042,High income,44440.0
Faroe Islands,2011,2490807831.0,52092.60338,,,,,
"Micronesia, Fed. Sts.",2011,311301600.0,3009.256825,393.6810303,13.09527493,,Lower middle income,3070.0
Gabon,2011,18210308748.0,10809.68495,276.480011,2.55771661,20.42900085,Upper middle income,8120.0
United Kingdom,2011,2674890000000.0,42284.88449,4156.577148,9.84848499,8.039999962,High income,41060.0
Georgia,2011,15107441447.0,4021.743306,296.6886902,8.0144434,19.62999916,Upper middle income,3520.0
Ghana,2011,39337314810.0,1549.462719,98.95211029,4.71008253,5.596000195,Lower middle income,1380.0
Gibraltar,2011,,,,,,High income,
Guinea,2011,6785137173.0,651.1361134,24.67529106,3.78955078,4.793000221,Low income,680.0
Gambia,2011,1409694554.0,762.7631177,41.94842529,5.49951601,9.508999825,Low income,760.0
Guinea-Bissau,2011,1099818652.0,703.6605673,46.01939011,6.21634817,5.981999874,Low income,640.0
Equatorial Guinea,2011,21357343682.0,21641.6939,336.2060242,1.55349779,8.727999687,Upper middle income,11540.0
Greece,2011,282996000000.0,25483.88256,2338.915039,9.19330311,17.86000061,High income,24560.0
Grenada,2011,778655925.9,7291.74167,423.1154175,5.80423355,,Upper middle income,7060.0
Greenland,2011,2684467376.0,47186.98147,,,,High income,
Guatemala,2011,46876114650.0,3228.045741,189.2429047,5.96316576,3.085000038,Upper middle income,2910.0
Guam,2011,4984000000.0,31210.47029,,,13.30000019,High income,
Guyana,2011,3691384318.0,4908.566448,184.6599579,4.17213488,12.05700016,Upper middle income,4820.0
High income,2011,49127200000000.0,42364.08914,4980.209698,11.58786166,7.888808314,,
"Hong Kong SAR, China",2011,248514000000.0,35142.48793,,,3.420000076,High income,35690.0
Honduras,2011,17588098575.0,2073.90437,183.6016846,8.79187012,4.46999979,Lower middle income,1880.0
Heavily indebted poor countries (HIPC),2011,559477000000.0,871.5656175,47.9986066,5.045326955,5.049417255,,
Croatia,2011,63169910822.0,14757.18034,1132.498901,7.76850891,13.68000031,High income,14040.0
Haiti,2011,13008754111.0,1287.95465,75.70629883,5.91197777,14.52799988,Lower middle income,1230.0
Hungary,2011,142000000000.0,14240.2575,1063.432251,7.49094248,11.02999973,High income,13250.0
IBRD only,2011,23696100000000.0,5298.859254,270.925219,5.154631016,5.658396561,,
IDA & IBRD total,2011,25368700000000.0,4322.63907,218.723255,5.076405368,5.349393731,,
IDA total,2011,1672510000000.0,1197.321062,48.68338064,3.951124655,4.136529345,,
IDA blend,2011,814198000000.0,1742.465182,58.99227554,3.412583392,2.962343996,,
Indonesia,2011,892969000000.0,3643.047176,108.9061585,2.98942471,5.150000095,Lower middle income,3010.0
IDA only,2011,858491000000.0,923.4997307,43.36428812,4.477461775,4.668250831,,
Isle of Man,2011,6566098382.0,77349.22524,,,,High income,74390.0
India,2011,1823050000000.0,1458.104066,48.60390472,3.24634194,5.426000118,Lower middle income,1360.0
Not classified,2011,,,,,,,
Ireland,2011,238976000000.0,52177.11268,5558.296875,10.676898,15.35000038,High income,42040.0
