,Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
1791,Luxembourg,2011,14.938750052765853,1.6566461006746198,50.80972314620438,61696281326.0,119025.0572,7174.739258,6.11205053,4.900000095,High income,76420.0,7.730182840086861,9.3 
1792,Luxembourg,2012,14.934133846650042,1.66878188137296,53.03359726611792,59776383527.0,112584.6763,6029.475098,5.58377266,5.139999866,High income,75500.0,7.815427149013949,9.0 
1793,Luxembourg,2013,14.929742352411878,1.66080259121945,54.9514063784943,65203276467.0,120000.1407,6356.644531,5.52774715,5.849999905,High income,75540.0,7.88831931819228,8.8 
1794,Luxembourg,2014,14.926789985883271,1.7049299980765198,57.13262911867504,68804811898.0,123678.7021,6547.034668,5.43687868,5.849999905,High income,76500.0,7.9703394356651,10.1 
1795,Luxembourg,2015,14.92727743524605,1.73758332545273,59.299712746019615,60071584216.0,105462.0126,5421.932129,5.28378248,6.670000076,High income,72520.0,8.05859980776196,9.6 
1796,Luxembourg,2016,14.911047479747491,1.72495674238623,59.94011829685794,62216885436.0,106899.2935,5475.139648,5.19496346,6.289999962,High income,68720.0,8.177238810480281,7.6 
1797,Luxembourg,2017,14.897697394973012,1.71446702404592,61.80652109127203,65712180343.0,110193.2138,5713.118652,5.25779152,5.519999981,High income,66460.0,8.17532260882419,7.5 
1798,Luxembourg,2018,14.89859917121857,1.6972524824471098,,71285019397.0,117254.7404,6227.083984,5.28587103,5.590000153,High income,70930.0,8.16626523186935,8.0 
1799,Luxembourg,2019,14.90676863184495,1.66873396608925,,70195715496.0,113218.7133,6220.741211,5.37075996,5.590000153,High income,,8.14296085548669,8.6 
1800,Madagascar,2000,12.866813929923298,0.64641046786082,0.299495953620918,4629247091.0,293.6071574,13.12315464,4.46962881,5.800000191,Low income,290.0,2.06853014104088,10.8 
1801,Madagascar,2001,12.86562445008032,0.65535355203739,0.2978398777220146,5438332738.0,334.4416177,15.91025352,4.75725555,5.349999905,Low income,300.0,2.13550779159616,10.6 
1802,Madagascar,2002,12.85800738591071,0.67123489778987,0.2952537876291331,5351701534.0,319.2163788,15.86859512,4.97110605,5.354000092,Low income,280.0,2.1790055281892,10.8 
1803,Madagascar,2003,12.85056328802747,0.69122476469449,0.2959250548426813,6372498720.0,368.7972369,17.50807953,4.74734688,5.010000229,Low income,340.0,2.24451147013611,11.0 
1804,Madagascar,2004,12.84251647654933,0.69963126295483,0.2965221898348529,5064732716.0,284.4877263,14.94954586,5.25489902,3.832999945,Low income,340.0,2.30759842022661,10.9 
1805,Madagascar,2005,12.84037373956962,0.71002463221646,0.2929922516484239,5859269849.0,319.5374751,16.62431908,5.20261955,2.619999886,Low income,340.0,2.39124158515933,10.7 
1806,Madagascar,2006,12.84279626384081,0.71312017199028,0.2928845856160468,6395712392.0,338.7511983,17.19594765,5.07627583,2.938999891,Low income,330.0,2.46523745376357,10.6 
1807,Madagascar,2007,12.85120609288764,0.7202826578049,0.2943933668936637,8524620739.0,438.6555158,19.71443176,4.49428749,3.260999918,Low income,380.0,2.53935383751238,10.4 
1808,Madagascar,2008,12.863849353789588,0.74126170874886,0.2994897234686625,10725137931.0,536.3514017,22.02349281,4.10616875,3.582000017,Low income,450.0,2.61105675987104,10.3 
1809,Madagascar,2009,12.87494892869841,0.7567308794233101,0.3055763248365635,9616879571.0,467.5397834,20.65012169,4.41676188,3.974999905,Low income,470.0,2.6750138638182803,10.2 
1810,Madagascar,2010,12.88391973067958,0.76925228010028,0.3106709240040553,9982711338.0,471.9592116,21.9508419,4.65100336,4.28000021,Low income,470.0,2.75101070379087,10.2 
1811,Madagascar,2011,12.8902661076385,0.7836330298898699,0.319129639981684,11551819618.0,531.2654321,23.57985878,4.43843079,2.444000006,Low income,480.0,2.84062188005858,10.1 
1812,Madagascar,2012,12.90819792648076,0.79661413610485,0.3250708687903279,11578974888.0,518.1528127,19.80637932,3.82249737,0.600000024,Low income,500.0,2.93499745286377,9.9 
1813,Madagascar,2013,12.92794376791479,0.81012698312338,0.3311862527119152,12423555269.0,541.0659437,20.23029709,3.73896837,0.995000005,Low income,520.0,3.03036094013555,9.8 
1814,Madagascar,2014,12.95009001477534,0.82568665537417,0.3401071953866043,12522957228.0,530.8610389,23.50832939,4.42833662,1.389999986,Low income,520.0,3.1334755512472,9.8 
1815,Madagascar,2015,12.96909541084007,0.84403323749738,0.3502368762126415,11323020829.0,467.2354316,23.23208427,4.97224474,1.789999962,Low income,490.0,3.2467383821375,9.5 
1816,Madagascar,2016,12.99824229395973,0.86502582476342,0.3598188409553735,11848613735.0,475.9555568,25.02086639,5.25697422,1.804999948,Low income,470.0,3.36088458202575,9.5 
1817,Madagascar,2017,13.026627770163602,0.88647115750975,0.3685656756487954,13176313594.0,515.2933234,24.96243286,4.84431553,1.822999954,Low income,470.0,3.48057104584035,9.3 
1818,Madagascar,2018,13.03521733859273,0.90770169238967,,13760033097.0,523.9459714,22.33701324,4.19787312,1.843000054,Low income,500.0,3.5951514424295,9.2 
1819,Madagascar,2019,13.03922304664946,0.92593761139855,,14104664515.0,522.9895243,19.84997559,3.68728375,1.856999993,Low income,510.0,3.7207627353748505,9.2 
1820,Malawi,2000,12.47661189569664,0.47790241163499,0.2979076498960507,1743506531.0,156.3858168,7.47427797,2.7561748,5.788000107,Low income,160.0,1.08608921926151,19.2 
1821,Malawi,2001,12.47879922981221,0.47660567466329,0.280103440295171,1716502862.0,150.1489426,6.19080305,2.38508582,5.835000038,Low income,140.0,1.11488337854347,17.9 
1822,Malawi,2002,12.49054420971465,0.48454941494431,0.2689302533886848,3495748398.0,298.4334104,11.26799107,3.77586961,5.813000202,Low income,170.0,1.15558282877732,16.5 
1823,Malawi,2003,12.502848153225909,0.49850505418426,0.2844201660381306,3208837077.0,267.3990119,12.50175095,4.67483664,5.803999901,Low income,220.0,1.20953005071928,15.7 
1824,Malawi,2004,12.51238598426914,0.51235272860101,0.3081964098028606,3476094499.0,282.5671076,16.20174026,5.73337364,5.818999767,Low income,300.0,1.26313791233914,15.0 
1825,Malawi,2005,12.51417811909267,0.52444087559273,0.3106704040817517,3655909664.0,289.5552148,17.5325985,6.05505085,5.842999935,Low income,300.0,1.33063675890136,14.3 
1826,Malawi,2006,12.49358222925,0.54176364060484,0.3134566616922791,3998020177.0,308.1636182,21.31405258,6.91642094,5.848999977,Low income,310.0,1.41247377829613,14.8 
1827,Malawi,2007,12.45577978095813,0.5676094192622401,0.3192984534516854,4432937046.0,332.2590946,25.46150398,7.66315603,5.836999893,Low income,330.0,1.51273496798791,15.4 
1828,Malawi,2008,12.41944639617526,0.5990352228563001,0.3272281345572365,5321012192.0,387.6057212,33.32744598,8.59821701,5.861000061,Low income,370.0,1.63140155568369,15.2 
1829,Malawi,2009,12.38256038726407,0.64130576915451,0.3383465233399741,6191127665.0,438.2118568,36.23827744,8.26966286,5.872000217,Low income,410.0,1.7556863583854,15.9 
1830,Malawi,2010,12.36727200829891,0.68941640311606,0.3591018719271052,6959655571.0,478.6686885,34.66256714,7.24138308,5.894000053,Low income,450.0,1.88975763659916,16.0 
1831,Malawi,2011,12.37137190258105,0.73666929801828,0.375489862017169,8004000737.0,534.9510502,40.08781815,7.49375153,5.920000076,Low income,490.0,2.0444221472197,14.6 
1832,Malawi,2012,12.393341659132853,0.78603540701609,0.3913089885231489,6028487929.0,391.5617052,33.20030212,8.47898579,5.952000141,Low income,460.0,2.22559964588185,13.7 
1833,Malawi,2013,12.42595208539427,0.83192110760535,0.404155033883151,5518880769.0,348.4298737,40.3452301,11.57910728,5.949999809,Low income,410.0,2.40163058050556,13.0 
1834,Malawi,2014,12.45806011133866,0.8704667317275001,0.4209298830356007,6047813437.0,371.2695217,36.05779648,9.71205044,5.897999763,Low income,370.0,2.5598775873956403,12.8 
1835,Malawi,2015,12.47833518208221,0.8987796684867201,0.4415665028928182,6373212641.0,380.5969877,35.68380356,9.33334064,5.863999844,Low income,350.0,2.68935822847098,12.6 
1836,Malawi,2016,12.49199562906415,0.92987896742617,0.4634310514474215,5433040160.0,315.7779871,34.72793579,10.87966633,5.816999912,Low income,340.0,2.81486136334901,12.2 
1837,Malawi,2017,12.50123060308537,0.96728794579189,0.4819797421663059,8943543677.0,506.1372944,38.38741684,10.88755989,5.760000229,Low income,370.0,2.9935584959061,11.7 
1838,Malawi,2018,12.5014596670642,1.00909727184034,,9880675786.0,544.5934354,37.43349457,9.82898998,5.757999897,Low income,430.0,3.17143265950536,11.0 
1839,Malawi,2019,12.499132992036529,1.03418428781349,,11025357838.0,591.8463896,30.40028763,7.39341164,5.751999855,Low income,550.0,3.3172379180581504,10.6 
1840,Malaysia,2000,11.5993399484471,1.15638630668576,0.2043884419138138,93789736842.0,4043.662923,110.7465973,2.51463366,3.0,Upper middle income,3460.0,6.18100957394641,6.1 
1841,Malaysia,2001,11.65159586577921,1.12392764746329,0.2105085378317666,92783947368.0,3913.429386,114.0321503,2.6753974,3.529999971,Upper middle income,3550.0,6.403335990974419,5.8 
1842,Malaysia,2002,11.7695274381754,1.10474965654864,0.2195075021432997,100846000000.0,4165.726104,121.0818405,2.66876554,3.480000019,Upper middle income,3790.0,6.611719211341099,5.8 
1843,Malaysia,2003,11.90679001026992,1.13766955265284,0.2326783987902291,110202000000.0,4461.847325,142.1013794,2.92417097,3.609999895,Upper middle income,4160.0,6.73948107190684,5.9 
1844,Malaysia,2004,12.018204844434791,1.14708121946718,0.242518659180422,124749000000.0,4952.213958,154.2668457,2.86016941,3.539999962,Upper middle income,4740.0,6.939438593428281,5.8 
1845,Malaysia,2005,12.06190964066958,1.1329030291054598,0.2508084813762113,143534000000.0,5587.02478,163.0950012,2.78692698,3.529999971,Upper middle income,5270.0,7.06982913906055,5.7 
1846,Malaysia,2006,12.0517144628043,1.10707265940302,0.2594550156072699,162691000000.0,6209.126167,202.2008667,3.10897732,3.309999943,Upper middle income,5840.0,7.1335610690021,5.5 
1847,Malaysia,2007,12.032992617010729,1.07795567104562,0.2698208452394067,193548000000.0,7243.456801,232.9589081,3.07041144,3.230000019,Upper middle income,6630.0,7.142174551856351,5.3 
1848,Malaysia,2008,12.00946598912557,1.06474480059547,0.2852355220355189,230814000000.0,8474.587762,266.9122315,3.00692534,3.319999933,Upper middle income,7510.0,7.02675585276458,5.4 
1849,Malaysia,2009,11.98821077845543,1.04433830847897,0.301940193247754,202258000000.0,7292.494973,249.0953674,3.2610569,3.660000086,Upper middle income,7600.0,6.9063040611488695,5.5 
1850,Malaysia,2010,11.9780362848799,1.02398093020043,0.3079414853212998,255017000000.0,9040.568495,290.1766052,3.16474295,3.390000105,Upper middle income,8260.0,6.98412308083748,5.3 
1851,Malaysia,2011,12.00225933833771,1.01176355338514,0.3150681972179401,297952000000.0,10399.37021,349.5854492,3.31451941,3.049999952,Upper middle income,9050.0,6.979467385010151,5.2 
1852,Malaysia,2012,12.06018642156702,1.00700657024953,0.3317730639362479,314443000000.0,10817.43171,379.3654785,3.45786357,3.099999905,Upper middle income,10180.0,6.98569491269362,5.2 
1853,Malaysia,2013,12.12822874651795,1.00635672370889,0.3452683531251094,323277000000.0,10970.1043,390.8279419,3.51275206,3.160000086,Upper middle income,10840.0,7.1439283677106005,4.9 
1854,Malaysia,2014,12.19006214215289,1.00375160607098,0.3706995366598298,338062000000.0,11319.06194,425.9501038,3.71036983,2.880000114,Upper middle income,11140.0,7.00555586872032,5.1 
1855,Malaysia,2015,12.21974092298457,1.01010829533879,0.3773117477845898,301355000000.0,9955.242722,380.110321,3.81819606,3.099999905,Upper middle income,10680.0,6.942934358941471,5.2 
1856,Malaysia,2016,12.21660361899868,1.0180365845977,0.3855278445631325,301255000000.0,9817.78709,361.8544617,3.68569684,3.440000057,Upper middle income,10150.0,6.9148169734173495,5.4 
1857,Malaysia,2017,12.21149301514748,1.02318486972156,0.3973349311793289,319112000000.0,10259.30481,380.0152283,3.70413661,3.410000086,Upper middle income,9950.0,6.875948750762941,5.6 
1858,Malaysia,2018,12.21703333047691,1.0244861052193002,,358792000000.0,11380.08209,426.4685974,3.74833083,3.299999952,Upper middle income,10650.0,6.8725685136026105,5.6 
1859,Malaysia,2019,12.23016129438454,1.02444260266956,,365276000000.0,11432.823,436.61203,3.82514191,3.25999999,Upper middle income,11230.0,6.77931451556891,5.8 
1860,Maldives,2000,11.660136916576173,1.09635193064798,0.0633690988741913,624337145.3,2234.595861,221.9207306,7.73655844,1.970000029,Upper middle income,2070.0,5.03578636999954,5.3 
1861,Maldives,2001,11.63120755715616,1.06775100544555,0.0647288050069834,870030468.6,3038.781417,230.1708679,8.21364975,2.996999979,Upper middle income,2240.0,5.27547880578193,5.1 
1862,Maldives,2002,11.6123310240323,1.07455796959359,0.0672176662731665,897031250.0,3049.207981,247.301651,8.78440094,4.188000202,Upper middle income,2620.0,5.5752915133039895,4.7 
1863,Maldives,2003,11.5980522437798,1.0394402475797,0.0703348019583636,1052121055.0,3476.006273,235.6195221,6.77857542,5.394000053,Upper middle income,3400.0,5.85272626701574,4.6 
1864,Maldives,2004,11.58075151970672,0.90411515728585,0.0733453660113971,1226829563.0,3941.431136,294.9519043,7.48356962,6.415999889,Upper middle income,3770.0,5.45765013073062,3.8 
1865,Maldives,2005,11.54980129824331,1.00312786104052,0.0774216026826008,1163362438.0,3640.012132,321.3184204,8.82753468,7.201000214,Upper middle income,3460.0,6.30847959032088,3.8 
1866,Maldives,2006,11.50045921466262,1.00212712612751,0.0881300707019933,1575200391.0,4809.93374,387.1233215,8.04819012,9.156000137,Upper middle income,4540.0,6.48676844695183,3.8 
1867,Maldives,2007,11.44471574774311,1.00676564915558,0.0903801127491637,1868383461.0,5574.401981,462.9902344,8.30568123,9.868000031,Upper middle income,4480.0,6.65972898390578,3.6 
1868,Maldives,2008,11.38915935600894,1.01771403970008,0.0898069347818448,2271646188.0,6614.23618,758.7109985,11.47104168,11.05599976,Upper middle income,5420.0,6.804612406049269,3.5 
1869,Maldives,2009,11.333178655816829,1.03120722323302,0.0921394728255378,2345294875.0,6636.543871,669.8102417,10.0928812,11.69999981,Upper middle income,5460.0,6.920665025526181,3.3 
1870,Maldives,2010,11.28758383525248,1.04737498118017,0.0949946477162641,2588176055.0,7076.739821,600.6443481,8.48759079,11.28800011,Upper middle income,5960.0,7.036746406910139,3.1 
1871,Maldives,2011,11.25359784028348,1.07507909892913,0.0983496327579295,2774351760.0,7291.465967,577.6629639,7.92251587,10.47200012,Upper middle income,6600.0,7.14733634361077,2.9 
1872,Maldives,2012,11.22328665201754,1.11293412675727,0.1007652015386693,2886170572.0,7265.723399,630.1425171,8.67304802,9.472000122,Upper middle income,6630.0,7.30413052260179,2.9 
1873,Maldives,2013,11.2001396446192,1.15318906749603,0.102724125810257,3295011382.0,7928.476443,645.0605469,8.13609314,8.727000237,Upper middle income,6800.0,7.433562173364761,2.8 
1874,Maldives,2014,11.17808917445682,1.19849951487149,0.1059698601411128,3697351597.0,8499.307148,672.1196289,7.90784121,7.867000103,Upper middle income,7320.0,7.557244875916071,2.9 
1875,Maldives,2015,11.15595035244538,1.2486091208807302,0.110478332233849,4109424800.0,9033.41027,785.0316162,8.6903019,6.928999901,Upper middle income,7650.0,7.67119728887911,3.0 
1876,Maldives,2016,11.13403593240964,1.28786452387602,0.1155305548240738,4379136462.0,9209.443564,946.8111572,10.28107738,6.119999886,Upper middle income,8070.0,7.728223329989669,3.2 
1877,Maldives,2017,11.11249549524367,1.32134278426692,0.1198162755158032,4754175869.0,9577.346946,885.0842896,9.24117565,5.869999886,Upper middle income,8600.0,7.83142479935965,3.1 
1878,Maldives,2018,11.09207814349748,1.33479912639024,,5300962660.0,10279.07998,786.4376831,7.65245056,5.618999958,Upper middle income,9210.0,7.96438284724842,2.9 
1879,Maldives,2019,11.07296887753164,1.33614188687854,,5607762625.0,10561.61351,854.3706055,8.04001141,5.340000153,Upper middle income,9670.0,8.05878138600786,2.8 
1880,Mali,2000,10.45721062969256,0.3157920151649099,0.1824118424920799,2961476518.0,270.542236,14.7887373,5.46631575,5.626999855,Low income,280.0,0.95489143273858,8.8 
1881,Mali,2001,10.43426935703377,0.31890183887567,0.1822536163842086,3468327017.0,307.7048595,13.90679646,4.51951408,6.302999973,Low income,300.0,0.98034881948866,8.7 
1882,Mali,2002,10.4112295614805,0.32570395612234,0.1844825511139805,3908139487.0,336.4187392,16.81324387,4.99772739,7.164000034,Low income,290.0,1.00434120191818,8.7 
1883,Mali,2003,10.39026107904311,0.32940094728923,0.1843414905592903,4714051055.0,393.4050091,19.8693943,5.05059528,7.897999763,Low income,350.0,1.03391528132084,8.6 
1884,Mali,2004,10.37505552980442,0.3364019783981299,0.1837811946412849,5454228771.0,440.9567771,23.00780487,5.21768284,8.75,Low income,400.0,1.06986840664834,8.6 
1885,Mali,2005,10.36333968467164,0.34091980885362,0.183570038389826,6247496491.0,489.0213369,25.40553093,5.19515705,9.68900013,Low income,460.0,1.09930760451474,8.8 
1886,Mali,2006,10.36001233272045,0.34497178372475,0.1858793078005763,6905876385.0,523.0386031,28.53666687,5.45588827,10.69900036,Low income,500.0,1.12774061705972,8.7 
1887,Mali,2007,10.36628326201798,0.35551391288876,0.1891174729510317,8156532186.0,597.4844576,31.38578033,5.25303316,11.71000004,Low income,530.0,1.1611696165022,8.7 
1888,Mali,2008,10.37599792168106,0.36138342973477,0.1905842128864376,9838404005.0,697.0878685,35.15919876,5.04372358,10.49400043,Low income,610.0,1.19455555241605,8.9 
1889,Mali,2009,10.38910572218184,0.36969747908252,0.1935121823953501,10232036863.0,701.7171134,36.67557144,5.22657919,9.286999702,Low income,660.0,1.2301649482736698,8.9 
1890,Mali,2010,10.39927554722948,0.37528185875877,0.1981643506219758,10689167195.0,710.2742494,33.23125458,4.67865038,8.069999695,Low income,700.0,1.265283190654,8.7 
1891,Mali,2011,10.411610842878751,0.3783771031839499,0.2008500918827105,12995113407.0,837.605821,33.62852859,4.01483822,6.900000095,Low income,730.0,1.3030446452013,8.7 
1892,Mali,2012,10.43122180646298,0.37951333056897,0.2018614466490685,12442036265.0,778.6252695,29.215271,3.7521615,6.650000095,Low income,730.0,1.3365240739666802,8.7 
1893,Mali,2013,10.45531779130414,0.38367927850497,0.2048673341882064,13242691430.0,805.0339796,31.93977737,3.96750712,6.349999905,Low income,780.0,1.3584123334142,8.8 
1894,Mali,2014,10.4760432025105,0.39508194806698,0.208266265848025,14364937997.0,848.279043,38.01742554,4.48156309,6.380000114,Low income,810.0,1.40239796644592,8.7 
